title,abstract,citations,year,source
,,,,https://ieeexplore.ieee.org/document/9425494/
,,,,https://linkinghub.elsevier.com/retrieve/pii/S095183202100034X
,,,,https://doi.org/10.1145/3582270
,,,,https://dl.acm.org/doi/10.1145/3406096
,,,,https://doi.org/10.1145/3485129
,,,,https://doi.org/10.1109/MWC.001.2000393
,,,,https://doi.org/10.3390/electronics12041051
,,,,https://doi.org/10.1145/3592598
,,,,https://linkinghub.elsevier.com/retrieve/pii/S0947358023000134
,,,,https://ieeexplore.ieee.org/document/10128791/
,,,,https://doi.org/10.1016/j.cor.2021.105358
,,,,https://doi.org/10.1109/JSEN.2020.2981558
,,,,https://link.springer.com/10.1007/s11277-021-08294-6
,,,,https://ieeexplore.ieee.org/document/9253600/
,,,,https://energyinformatics.springeropen.com/articles/10.1186/s42162-021-00157-5
,,,,https://doi.org/10.1145/3478680
,,,,https://doi.org/10.1109/LCOMM.2020.3025339
,,,,https://doi.org/10.1109/TASE.2020.3004313
,,,,https://www.mdpi.com/2072-4292/13/10/1930
,,,,https://ieeexplore.ieee.org/document/9321473/
,,,,https://doi.org/10.1145/3447993.3448629
,,,,https://ieeexplore.ieee.org/document/9707164/
,,,,https://doi.org/10.1177/0954407020984667
,,,,https://doi.org/10.1016/j.energy.2022.124209
,,,,https://ieeexplore.ieee.org/document/9507047/
,,,,https://doi.org/10.1109/JIOT.2021.3059022
,,,,https://doi.org/10.1109/TMAG.2022.3155269
,,,,https://doi.org/10.1109/ITEC53557.2022.9814008
,,,,https://linkinghub.elsevier.com/retrieve/pii/S0377221723002904
,,,,https://doi.org/10.1145/3568312
,,,,https://ieeexplore.ieee.org/document/8676374/
,,,,https://ieeexplore.ieee.org/document/10129129/
,,,,https://linkinghub.elsevier.com/retrieve/pii/S2214212621000958
,,,,https://doi.org/10.1016/j.est.2023.108646
,,,,https://ieeexplore.ieee.org/document/9606832/
,,,,http://dl.gi.de/handle/20.500.12116/37969
,,,,https://doi.org/10.1145/3448891.3448927
,,,,https://ieeexplore.ieee.org/document/10041909/
,,,,https://doi.org/10.1145/3544216.3544267
,,,,https://ieeexplore.ieee.org/document/9197677/
,,,,https://doi.org/10.3390/electronics12010086
,,,,https://ieeexplore.ieee.org/document/10285073/
,,,,https://doi.org/10.1109/CVPRW56347.2022.00498
,,,,https://doi.org/10.1109/TCOMM.2022.3232512
,,,,https://ieeexplore.ieee.org/document/9609451/
,,,,https://doi.org/10.1109/SOSE55356.2022.00026
,,,,https://doi.org/10.1109/TCAD.2022.3184928
,,,,https://ieeexplore.ieee.org/document/10057049/
,,,,https://link.springer.com/10.1007/s10489-021-02748-x
,,,,https://doi.org/10.1145/3571133
,,,,https://doi.org/10.1109/CogMob55547.2022.10118016
,,,,https://doi.org/10.1145/3412841.3441948
,,,,https://doi.org/10.1145/3568162.3576992
,,,,https://ieeexplore.ieee.org/document/9722833/
,,,,https://doi.org/10.1109/IVWorkshops54471.2021.9669222
,,,,https://doi.org/10.1016/j.jaerosci.2023.106159
,,,,https://ieeexplore.ieee.org/document/9921286/
,,,,https://ieeexplore.ieee.org/document/10121570/
,,,,https://ieeexplore.ieee.org/document/10112761/
,,,,https://doi.org/10.1109/JOE.2023.3234710
,,,,https://doi.org/10.23919/DATE56975.2023.10137065
,,,,https://doi.org/10.3390/jmse11040844
,,,,https://ieeexplore.ieee.org/document/9779735/
,,,,https://ieeexplore.ieee.org/document/10155115/
,,,,https://doi.org/10.3390/s22176382
,,,,https://ieeexplore.ieee.org/document/9402737/
,,,,https://ieeexplore.ieee.org/document/9915572/
,,,,https://doi.org/10.1145/3519020
,,,,https://doi.org/10.23919/DATE51398.2021.9474262
,,,,https://ieeexplore.ieee.org/document/9576342/
,,,,https://doi.org/10.1109/TDMR.2021.3112389
,,,,https://doi.org/10.1109/GPECOM55404.2022.9815760
,,,,https://doi.org/10.1109/IRPS46558.2021.9405151
,,,,https://doi.org/10.3390/ijms22020538
,,,,https://ieeexplore.ieee.org/document/9621604/
,,,,https://doi.org/10.1016/j.procir.2022.05.165
,,,,https://doi.org/10.1145/3544549.3585867
,,,,https://doi.org/10.1145/3485983.3494868
,,,,https://doi.org/10.1016/j.sysarc.2021.102101
,,,,https://doi.org/10.23919/DATE56975.2023.10136910
,,,,https://ieeexplore.ieee.org/document/9536965/
,,,,https://doi.org/10.1145/3618001
,,,,https://link.springer.com/10.1007/s10776-021-00517-8
,,,,http://link.springer.com/10.1007/s11761-020-00309-7
,,,,https://ieeexplore.ieee.org/document/9843360/
,,,,https://ieeexplore.ieee.org/document/9582577/
,,,,https://ieeexplore.ieee.org/document/9804645/
,,,,https://doi.org/10.1145/3324884.3416593
,,,,https://doi.org/10.1145/3433210.3437521
,,,,https://ieeexplore.ieee.org/document/9518370/
,,,,https://doi.org/10.1145/3447404.3447414
,,,,https://www.mdpi.com/2624-800X/2/3/37
,,,,https://ieeexplore.ieee.org/document/9611288/
,,,,https://ieeexplore.ieee.org/document/9474549/
,,,,https://ieeexplore.ieee.org/document/9797838/
,,,,https://doi.org/10.3390/app14052160
,,,,https://doi.org/10.1016/j.iot.2023.100683
,,,,https://doi.org/10.1145/3462203.3475906
,,,,https://arxiv.org/abs/2107.11428
,,,,https://link.springer.com/10.1007/s11590-023-02072-y
,,,,https://ieeexplore.ieee.org/document/9204661/
,,,,https://doi.org/10.1145/3477145.3477167
,,,,https://ieeexplore.ieee.org/document/9102368/
,,,,https://ieeexplore.ieee.org/document/9610993/
,,,,https://doi.org/10.1016/j.compag.2024.109017
,,,,https://ieeexplore.ieee.org/document/9803790/
,,,,https://ieeexplore.ieee.org/document/9925704/
,,,,https://doi.org/10.1109/MASS58611.2023.00093
,,,,https://ieeexplore.ieee.org/document/9504799/
,,,,https://doi.org/10.1109/ICC45855.2022.9838807
,,,,https://ieeexplore.ieee.org/document/9753675/
,,,,https://doi.org/10.3390/wevj14010006
,,,,https://ieeexplore.ieee.org/document/10201752/
,,,,https://ieeexplore.ieee.org/document/9544539/
,,,,https://ieeexplore.ieee.org/document/10325637/
,,,,https://ieeexplore.ieee.org/document/10017296/
,,,,https://doi.org/10.1109/ISMR48347.2022.9807578
,,,,https://ieeexplore.ieee.org/document/9695334/
,,,,https://doi.org/10.1145/3536221.3556610
,,,,https://ieeexplore.ieee.org/document/10147740/
,,,,https://ieeexplore.ieee.org/document/9919829/
,,,,https://doi.org/10.1002/cpe.7654
,,,,https://doi.org/10.1080/01969722.2022.2137641
,,,,https://doi.org/10.1016/j.ifacol.2021.06.028
,,,,https://ieeexplore.ieee.org/document/9852764/
,,,,https://doi.org/10.1145/3617169
,,,,https://ieeexplore.ieee.org/document/9921188/
,,,,https://ieeexplore.ieee.org/document/9662951/
,,,,https://doi.org/10.4271/2022-01-0107
,,,,https://ieeexplore.ieee.org/document/9864298/
,,,,https://ieeexplore.ieee.org/document/10154913/
,,,,https://ieeexplore.ieee.org/document/9781178/
,,,,https://doi.org/10.1007/s41315-023-00302-1
,,,,https://doi.org/10.1145/3447404.3447410
,,,,https://ieeexplore.ieee.org/document/9426784/
,,,,https://doi.org/10.1109/ISPSD57135.2023.10147740
